trans_id,account_id,date,type,operation_type,amount,balance,description,partner_bank,partner_account,district_id,frequency,account_open_date,client_id,district_name,region,population,average_salary,unemployment_rate,num_committed_crimes,account_open_year
142150,477,1993-01-25,CREDIT,CREDIT IN CASH,1000.0,1000.0,UNKNOWN,UNKNOWN,-999.0,1,MONTHLY STATEMENTS,1993-01-25,574,Hl.M. Praha,Prague,1204953.0,12541.0,0.43,99107.0,1993
292053,1000,1993-01-25,CREDIT,CREDIT IN CASH,200.0,200.0,UNKNOWN,UNKNOWN,-999.0,77,MONTHLY STATEMENTS,1993-01-25,1204,UNKNOWN,UNKNOWN,270325.6923766816,9482.017842576011,3.5716535042724127,16486.170933462032,1993
695265,2378,1993-01-26,CREDIT,CREDIT IN CASH,21899.0,94059.0,UNKNOWN,UNKNOWN,-999.0,16,MONTHLY STATEMENTS,1993-01-01,2873,Jindrichuv Hradec,South Bohemia,93931.0,8427.0,1.54,1913.0,1993
144551,485,1993-01-26,CREDIT,CREDIT IN CASH,12336.0,25792.0,UNKNOWN,UNKNOWN,-999.0,6,STATEMENTS AFTER TRANSACTION,1993-01-04,583,Kutna Hora,Central Bohemia,77963.0,8546.0,4.02,3120.0,1993
511264,1750,1993-01-26,CREDIT,CREDIT IN CASH,1100.0,1100.0,UNKNOWN,UNKNOWN,-999.0,1,MONTHLY STATEMENTS,1993-01-26,2122,Hl.M. Praha,Prague,1204953.0,12541.0,0.43,99107.0,1993
594014,2023,1993-01-26,CREDIT,CREDIT IN CASH,200.0,200.0,UNKNOWN,UNKNOWN,-999.0,68,MONTHLY STATEMENTS,1993-01-26,2457,Frydek - Mistek,North Moravia,228848.0,9893.0,4.72,12703.935555370572,1993
484214,1649,1993-01-26,CREDIT,CREDIT IN CASH,700.0,700.0,UNKNOWN,UNKNOWN,-999.0,46,MONTHLY STATEMENTS,1993-01-26,1999,Nachod,East Bohemia,112709.0,8369.0,2.31,2618.0,1993
1910780,6473,1993-01-26,CREDIT,CREDIT IN CASH,1100.0,1100.0,UNKNOWN,UNKNOWN,-999.0,12,MONTHLY STATEMENTS,1993-01-26,7815,Pribram,Central Bohemia,107870.0,8754.0,4.31,3868.0,1993
1910790,6473,1993-01-26,CREDIT,CREDIT IN CASH,19961.0,21061.0,UNKNOWN,UNKNOWN,-999.0,12,MONTHLY STATEMENTS,1993-01-26,7815,Pribram,Central Bohemia,107870.0,8754.0,4.31,3868.0,1993
48640,163,1993-01-27,CREDIT,CREDIT IN CASH,900.0,900.0,UNKNOWN,UNKNOWN,-999.0,30,MONTHLY STATEMENTS,1993-01-27,197,Sokolov,West Bohemia,94812.0,8836.434286368718,3.67,2804.0,1993
783290,2670,1993-01-27,CREDIT,CREDIT IN CASH,1100.0,1100.0,UNKNOWN,UNKNOWN,-999.0,13,MONTHLY STATEMENTS,1993-01-27,3225,Rakovnik,Central Bohemia,53921.0,8681.475040049445,3.26,1875.0,1993
752010,2566,1993-01-27,CREDIT,CREDIT IN CASH,800.0,800.0,UNKNOWN,UNKNOWN,-999.0,48,MONTHLY STATEMENTS,1993-01-27,3097,Rychnov Nad Kneznou,East Bohemia,78955.0,9060.0,2.44,1717.0,1993
330659,1127,1993-01-27,CREDIT,CREDIT IN CASH,600.0,600.0,UNKNOWN,UNKNOWN,-999.0,27,MONTHLY STATEMENTS,1993-01-27,1353,Plzen - Jih,West Bohemia,67298.0,8561.0,1.29,1127.0,1993
2176,9,1993-01-27,CREDIT,CREDIT IN CASH,400.0,400.0,UNKNOWN,UNKNOWN,-999.0,70,MONTHLY STATEMENTS,1993-01-27,12,Karvina,North Moravia,285387.0,10177.0,7.75,10108.0,1993
336631,1144,1993-01-28,CREDIT,CREDIT IN CASH,200.0,200.0,UNKNOWN,UNKNOWN,-999.0,59,MONTHLY STATEMENTS,1993-01-28,1375,Kromeriz,South Moravia,108871.0,8444.0,3.47,2305.0,1993
131922,443,1993-01-28,CREDIT,CREDIT IN CASH,500.0,500.0,UNKNOWN,UNKNOWN,-999.0,64,MONTHLY STATEMENTS,1993-01-28,534,Zlin,South Moravia,197099.0,9624.0,4.78378482932121,4265.0,1993
1256504,4296,1993-01-28,CREDIT,CREDIT IN CASH,200.0,200.0,UNKNOWN,UNKNOWN,-999.0,63,MONTHLY STATEMENTS,1993-01-28,5175,Vyskov,South Moravia,86513.0,8288.0,4.52,1460.0,1993
851325,2902,1993-01-28,CREDIT,CREDIT IN CASH,200.0,200.0,UNKNOWN,UNKNOWN,-999.0,32,MONTHLY STATEMENTS,1993-01-28,3507,Ceska Lipa,North Bohemia,105058.0,9272.0,3.22,4505.0,1993
393512,1338,1993-01-29,CREDIT,CREDIT IN CASH,38000.0,38400.0,UNKNOWN,UNKNOWN,-999.0,74,MONTHLY STATEMENTS,1993-01-11,1619,Ostrava - Mesto,North Moravia,323870.0,10673.0,5.44,18347.0,1993
612405,2087,1993-01-29,CREDIT,CREDIT IN CASH,16983.0,17583.0,UNKNOWN,UNKNOWN,-999.0,7,WEEKLY STATEMENTS,1993-01-08,2530,Melnik,Central Bohemia,94725.0,8836.006723256412,2.87,4846.0,1993
1081327,3693,1993-01-29,CREDIT,CREDIT IN CASH,1000.0,1000.0,UNKNOWN,UNKNOWN,-999.0,61,MONTHLY STATEMENTS,1993-01-29,4453,Trebic,South Moravia,117897.0,8814.0,5.74,2059.0,1993
608135,2070,1993-01-29,CREDIT,CREDIT IN CASH,300.0,300.0,UNKNOWN,UNKNOWN,-999.0,72,MONTHLY STATEMENTS,1993-01-29,2510,Olomouc,North Moravia,226122.0,9333.878734162889,4.79,9208.0,1993
1190752,4078,1993-01-30,CREDIT,CREDIT IN CASH,300.0,300.0,UNKNOWN,UNKNOWN,-999.0,40,MONTHLY STATEMENTS,1993-01-30,4915,Teplice,North Bohemia,128118.0,9317.0,7.07,4551.550986560515,1993
541681,1843,1993-01-30,CREDIT,CREDIT IN CASH,1000.0,1000.0,UNKNOWN,UNKNOWN,-999.0,12,MONTHLY STATEMENTS,1993-01-30,2235,Pribram,Central Bohemia,107870.0,8754.0,4.31,3868.0,1993
796773,2714,1993-01-30,CREDIT,CREDIT IN CASH,800.0,800.0,UNKNOWN,UNKNOWN,-999.0,1,MONTHLY STATEMENTS,1993-01-30,3276,Hl.M. Praha,Prague,1204953.0,12541.0,0.43,99107.0,1993
695560,2378,1993-01-31,DEBIT,WITHDRAWAL IN CASH,34700.0,59453.7,UNKNOWN,UNKNOWN,-999.0,16,MONTHLY STATEMENTS,1993-01-01,2873,Jindrichuv Hradec,South Bohemia,93931.0,8427.0,1.54,1913.0,1993
3591421,1844,1993-01-31,CREDIT,UNKNOWN,12.6,3754.6,INTEREST CREDIT,UNKNOWN,-999.0,44,MONTHLY STATEMENTS,1993-01-06,2236,Chrudim,East Bohemia,105606.0,8254.0,3.76,2325.0,1993
3617490,2632,1993-01-31,CREDIT,UNKNOWN,47.5,15411.5,INTEREST CREDIT,UNKNOWN,-999.0,24,MONTHLY STATEMENTS,1993-01-02,3177,Karlovy Vary,West Bohemia,122603.0,8991.0,2.01,5273.0,1993
3579543,1493,1993-01-31,CREDIT,UNKNOWN,13.3,5222.3,INTEREST CREDIT,UNKNOWN,-999.0,41,MONTHLY STATEMENTS,1993-01-09,1810,Usti Nad Labem,North Bohemia,118650.0,9832.0,4.48,3782.711105731648,1993
3558798,866,1993-01-31,CREDIT,UNKNOWN,37.1,13181.1,INTEREST CREDIT,UNKNOWN,-999.0,9,MONTHLY STATEMENTS,1993-01-10,1044,Nymburk,Central Bohemia,81344.0,8899.0,3.97,2487.0,1993
3453599,6473,1993-01-31,CREDIT,UNKNOWN,17.0,21078.0,INTEREST CREDIT,UNKNOWN,-999.0,12,MONTHLY STATEMENTS,1993-01-26,7815,Pribram,Central Bohemia,107870.0,8754.0,4.31,3868.0,1993
3513134,9635,1993-01-31,CREDIT,UNKNOWN,11.1,4892.9,INTEREST CREDIT,UNKNOWN,-999.0,70,MONTHLY STATEMENTS,1993-01-05,11860,Karvina,North Moravia,285387.0,10177.0,7.75,10108.0,1993
3574567,1338,1993-01-31,CREDIT,UNKNOWN,15.5,38415.5,INTEREST CREDIT,UNKNOWN,-999.0,74,MONTHLY STATEMENTS,1993-01-11,1619,Ostrava - Mesto,North Moravia,323870.0,10673.0,5.44,18347.0,1993
3654666,3760,1993-01-31,CREDIT,UNKNOWN,22.2,11814.2,INTEREST CREDIT,UNKNOWN,-999.0,44,MONTHLY STATEMENTS,1993-01-13,4536,Chrudim,East Bohemia,105606.0,8254.0,3.76,2325.0,1993
3656579,3818,1993-01-31,CREDIT,UNKNOWN,55.8,18021.8,INTEREST CREDIT,UNKNOWN,-999.0,74,MONTHLY STATEMENTS,1993-01-01,4601,Ostrava - Mesto,North Moravia,323870.0,10673.0,5.44,18347.0,1993
3456844,9635,1993-01-31,CREDIT,UNKNOWN,11.8,4881.8,INTEREST CREDIT,UNKNOWN,-999.0,70,MONTHLY STATEMENTS,1993-01-05,11860,Karvina,North Moravia,285387.0,10177.0,7.75,10108.0,1993
3553661,704,1993-01-31,CREDIT,UNKNOWN,50.1,18527.1,INTEREST CREDIT,UNKNOWN,-999.0,55,MONTHLY STATEMENTS,1993-01-01,844,Brno - Venkov,South Moravia,157042.0,9072.274638280678,2.43,3894.0,1993
3552056,652,1993-01-31,CREDIT,UNKNOWN,45.0,14596.0,INTEREST CREDIT,UNKNOWN,-999.0,21,MONTHLY STATEMENTS,1993-01-05,782,Tabor,South Bohemia,103347.0,9104.0,2.07,2354.0,1993
3583848,1628,1993-01-31,CREDIT,UNKNOWN,13.4,4989.4,INTEREST CREDIT,UNKNOWN,-999.0,60,MONTHLY STATEMENTS,1993-01-10,1973,Prostejov,South Moravia,110643.0,8441.0,4.48,2252.0,1993
3584201,1637,1993-01-31,CREDIT,UNKNOWN,15.9,6233.9,INTEREST CREDIT,UNKNOWN,-999.0,1,MONTHLY STATEMENTS,1993-01-08,1984,Hl.M. Praha,Prague,1204953.0,12541.0,0.43,99107.0,1993
3586191,1695,1993-01-31,CREDIT,UNKNOWN,38.8,12070.8,INTEREST CREDIT,UNKNOWN,-999.0,76,MONTHLY STATEMENTS,1993-01-03,2058,Sumperk,North Moravia,127369.0,8369.0,3.8185405756505775,2807.0,1993
3587145,1726,1993-01-31,CREDIT,UNKNOWN,38.2,15005.2,INTEREST CREDIT,UNKNOWN,-999.0,48,MONTHLY STATEMENTS,1993-01-03,2093,Rychnov Nad Kneznou,East Bohemia,78955.0,9060.0,2.44,1717.0,1993
3549613,576,1993-01-31,CREDIT,UNKNOWN,20.1,7127.1,INTEREST CREDIT,UNKNOWN,-999.0,55,MONTHLY STATEMENTS,1993-01-01,692,Brno - Venkov,South Moravia,157042.0,9072.274638280678,2.43,3894.0,1993
3546683,485,1993-01-31,CREDIT,UNKNOWN,38.9,25830.9,INTEREST CREDIT,UNKNOWN,-999.0,6,STATEMENTS AFTER TRANSACTION,1993-01-04,583,Kutna Hora,Central Bohemia,77963.0,8546.0,4.02,3120.0,1993
3599467,2087,1993-01-31,CREDIT,UNKNOWN,7.1,17590.1,INTEREST CREDIT,UNKNOWN,-999.0,7,WEEKLY STATEMENTS,1993-01-08,2530,Melnik,Central Bohemia,94725.0,8836.006723256412,2.87,4846.0,1993
3600403,2122,1993-01-31,CREDIT,UNKNOWN,107.1,46959.1,INTEREST CREDIT,UNKNOWN,-999.0,68,MONTHLY STATEMENTS,1993-01-08,2566,Frydek - Mistek,North Moravia,228848.0,9893.0,4.72,12703.935555370572,1993
3466049,3510,1993-01-31,CREDIT,UNKNOWN,48.0,23871.0,INTEREST CREDIT,UNKNOWN,-999.0,41,MONTHLY STATEMENTS,1993-01-07,4238,Usti Nad Labem,North Bohemia,118650.0,9832.0,4.48,3782.711105731648,1993
3444292,2099,1993-01-31,CREDIT,UNKNOWN,62.4,53805.4,INTEREST CREDIT,UNKNOWN,-999.0,3,WEEKLY STATEMENTS,1993-01-12,2542,Beroun,Central Bohemia,75232.0,8980.0,2.21,2813.0,1993
207642,704,1993-01-31,CREDIT,CREDIT IN CASH,2900.0,21427.1,UNKNOWN,UNKNOWN,-999.0,55,MONTHLY STATEMENTS,1993-01-01,844,Brno - Venkov,South Moravia,157042.0,9072.274638280678,2.43,3894.0,1993
3602138,2177,1993-01-31,CREDIT,UNKNOWN,21.5,5944.5,INTEREST CREDIT,UNKNOWN,-999.0,62,MONTHLY STATEMENTS,1993-01-04,2636,Uherske Hradiste,South Moravia,145688.0,8544.0,1.86,2906.0,1993
3595783,1972,1993-01-31,CREDIT,UNKNOWN,19.1,5717.1,INTEREST CREDIT,UNKNOWN,-999.0,77,MONTHLY STATEMENTS,1993-01-02,2397,UNKNOWN,UNKNOWN,270325.6923766816,9482.017842576011,3.5716535042724127,16486.170933462032,1993
3594124,1926,1993-01-31,CREDIT,UNKNOWN,14.0,5221.0,INTEREST CREDIT,UNKNOWN,-999.0,37,MONTHLY STATEMENTS,1993-01-06,2338,Litomerice,North Bohemia,114006.0,9065.0,5.39,4166.0,1993
3648651,3592,1993-01-31,CREDIT,UNKNOWN,19.5,6626.5,INTEREST CREDIT,UNKNOWN,-999.0,54,MONTHLY STATEMENTS,1993-01-08,4335,Brno - Mesto,South Moravia,387570.0,9945.41831147667,1.96,18696.0,1993
3645341,3487,1993-01-31,CREDIT,UNKNOWN,42.7,16756.7,INTEREST CREDIT,UNKNOWN,-999.0,41,MONTHLY STATEMENTS,1993-01-08,4215,Usti Nad Labem,North Bohemia,118650.0,9832.0,4.48,3782.711105731648,1993
3556397,793,1993-01-31,CREDIT,UNKNOWN,15.2,4216.2,INTEREST CREDIT,UNKNOWN,-999.0,47,MONTHLY STATEMENTS,1993-01-03,950,Pardubice,East Bohemia,162580.0,9538.0,4.315641630192431,5410.0,1993
2809959,9307,1993-01-31,CREDIT,CREDIT IN CASH,5282.0,6182.0,UNKNOWN,UNKNOWN,-999.0,68,MONTHLY STATEMENTS,1993-01-24,11461,Frydek - Mistek,North Moravia,228848.0,9893.0,4.72,12703.935555370572,1993
3608592,2378,1993-01-31,CREDIT,UNKNOWN,94.7,94153.7,INTEREST CREDIT,UNKNOWN,-999.0,16,MONTHLY STATEMENTS,1993-01-01,2873,Jindrichuv Hradec,South Bohemia,93931.0,8427.0,1.54,1913.0,1993
3607855,2357,1993-01-31,CREDIT,UNKNOWN,19.4,7253.4,INTEREST CREDIT,UNKNOWN,-999.0,19,MONTHLY STATEMENTS,1993-01-04,2849,Prachatice,South Bohemia,51428.0,8402.0,3.98,1099.0,1993
3609127,2393,1993-01-31,CREDIT,UNKNOWN,28.2,11665.1,INTEREST CREDIT,UNKNOWN,-999.0,10,MONTHLY STATEMENTS,1993-01-07,2889,Praha - Vychod,Central Bohemia,92084.0,10124.0,0.54,1630.6429573233727,1993
3612139,2484,1993-01-31,CREDIT,UNKNOWN,42.7,15921.7,INTEREST CREDIT,UNKNOWN,-999.0,74,MONTHLY STATEMENTS,1993-01-03,2999,Ostrava - Mesto,North Moravia,323870.0,10673.0,5.44,18347.0,1993
3669814,5270,1993-01-31,CREDIT,UNKNOWN,110.2,45659.2,INTEREST CREDIT,UNKNOWN,-999.0,44,MONTHLY STATEMENTS,1993-01-13,6367,Chrudim,East Bohemia,105606.0,8254.0,3.76,2325.0,1993
3479816,9307,1993-01-31,CREDIT,UNKNOWN,0.8,6182.8,INTEREST CREDIT,UNKNOWN,-999.0,68,MONTHLY STATEMENTS,1993-01-24,11461,Frydek - Mistek,North Moravia,228848.0,9893.0,4.72,12703.935555370572,1993
3572388,1276,1993-01-31,CREDIT,UNKNOWN,23.1,7197.1,INTEREST CREDIT,UNKNOWN,-999.0,36,MONTHLY STATEMENTS,1993-01-07,1540,Liberec,North Bohemia,159617.0,9198.0,4.28,6132.0,1993
3627125,2925,1993-01-31,CREDIT,UNKNOWN,20.0,7466.0,INTEREST CREDIT,UNKNOWN,-999.0,1,MONTHLY STATEMENTS,1993-01-10,3533,Hl.M. Praha,Prague,1204953.0,12541.0,0.43,99107.0,1993
3625747,2881,1993-01-31,CREDIT,UNKNOWN,19.6,7678.6,INTEREST CREDIT,UNKNOWN,-999.0,70,MONTHLY STATEMENTS,1993-01-04,3483,Karvina,North Moravia,285387.0,10177.0,7.75,10108.0,1993
1117691,3818,1993-01-31,CREDIT,CREDIT IN CASH,2000.0,20021.8,UNKNOWN,UNKNOWN,-999.0,74,MONTHLY STATEMENTS,1993-01-01,4601,Ostrava - Mesto,North Moravia,323870.0,10673.0,5.44,18347.0,1993
771484,2632,1993-02-01,CREDIT,CREDIT IN CASH,5100.0,20511.5,UNKNOWN,UNKNOWN,-999.0,24,MONTHLY STATEMENTS,1993-01-02,3177,Karlovy Vary,West Bohemia,122603.0,8991.0,2.01,5273.0,1993
490777,1675,1993-02-01,CREDIT,CREDIT IN CASH,1100.0,1100.0,UNKNOWN,UNKNOWN,-999.0,36,MONTHLY STATEMENTS,1993-02-01,2034,Liberec,North Bohemia,159617.0,9198.0,4.28,6132.0,1993
1730428,5868,1993-02-02,CREDIT,CREDIT IN CASH,200.0,200.0,UNKNOWN,UNKNOWN,-999.0,44,MONTHLY STATEMENTS,1993-02-02,7100,Chrudim,East Bohemia,105606.0,8254.0,3.76,2325.0,1993
453138,1539,1993-02-02,CREDIT,CREDIT IN CASH,11900.0,12500.0,UNKNOWN,UNKNOWN,-999.0,1,STATEMENTS AFTER TRANSACTION,1993-01-03,1866,Hl.M. Praha,Prague,1204953.0,12541.0,0.43,99107.0,1993
754232,2574,1993-02-02,CREDIT,CREDIT IN CASH,1100.0,1100.0,UNKNOWN,UNKNOWN,-999.0,68,MONTHLY STATEMENTS,1993-02-02,3105,Frydek - Mistek,North Moravia,228848.0,9893.0,4.72,12703.935555370572,1993
726266,2484,1993-02-02,CREDIT,CREDIT IN CASH,5500.0,21421.7,UNKNOWN,UNKNOWN,-999.0,74,MONTHLY STATEMENTS,1993-01-03,2999,Ostrava - Mesto,North Moravia,323870.0,10673.0,5.44,18347.0,1993
497553,1695,1993-02-02,CREDIT,CREDIT IN CASH,7500.0,19570.8,UNKNOWN,UNKNOWN,-999.0,76,MONTHLY STATEMENTS,1993-01-03,2058,Sumperk,North Moravia,127369.0,8369.0,3.8185405756505775,2807.0,1993
529229,1805,1993-02-02,CREDIT,CREDIT IN CASH,1100.0,1100.0,UNKNOWN,UNKNOWN,-999.0,1,MONTHLY STATEMENTS,1993-02-02,2186,Hl.M. Praha,Prague,1204953.0,12541.0,0.43,99107.0,1993
882361,3007,1993-02-02,CREDIT,CREDIT IN CASH,800.0,800.0,UNKNOWN,UNKNOWN,-999.0,16,MONTHLY STATEMENTS,1993-02-02,3632,Jindrichuv Hradec,South Bohemia,93931.0,8427.0,1.54,1913.0,1993
505750,1726,1993-02-02,CREDIT,CREDIT IN CASH,6000.0,21005.2,UNKNOWN,UNKNOWN,-999.0,48,MONTHLY STATEMENTS,1993-01-03,2093,Rychnov Nad Kneznou,East Bohemia,78955.0,9060.0,2.44,1717.0,1993
251233,862,1993-02-02,CREDIT,CREDIT IN CASH,200.0,200.0,UNKNOWN,UNKNOWN,-999.0,64,WEEKLY STATEMENTS,1993-02-02,1039,Zlin,South Moravia,197099.0,9624.0,4.78378482932121,4265.0,1993
711848,2434,1993-02-02,CREDIT,CREDIT IN CASH,600.0,600.0,UNKNOWN,UNKNOWN,-999.0,17,MONTHLY STATEMENTS,1993-02-02,2940,Pelhrimov,South Bohemia,74062.0,8114.0,2.62,1181.0,1993
145127,485,1993-02-03,DEBIT,WITHDRAWAL IN CASH,25300.0,46177.9,UNKNOWN,UNKNOWN,-999.0,6,STATEMENTS AFTER TRANSACTION,1993-01-04,583,Kutna Hora,Central Bohemia,77963.0,8546.0,4.02,3120.0,1993
144544,485,1993-02-03,CREDIT,CREDIT IN CASH,45647.0,71477.9,UNKNOWN,UNKNOWN,-999.0,6,STATEMENTS AFTER TRANSACTION,1993-01-04,583,Kutna Hora,Central Bohemia,77963.0,8546.0,4.02,3120.0,1993
332444,1132,1993-02-03,CREDIT,CREDIT IN CASH,1000.0,1000.0,UNKNOWN,UNKNOWN,-999.0,1,WEEKLY STATEMENTS,1993-02-03,1359,Hl.M. Praha,Prague,1204953.0,12541.0,0.43,99107.0,1993
1313152,4484,1993-02-03,CREDIT,CREDIT IN CASH,700.0,700.0,UNKNOWN,UNKNOWN,-999.0,54,MONTHLY STATEMENTS,1993-02-03,5409,Brno - Mesto,South Moravia,387570.0,9945.41831147667,1.96,18696.0,1993
1028980,3514,1993-02-03,CREDIT,CREDIT IN CASH,600.0,600.0,UNKNOWN,UNKNOWN,-999.0,7,MONTHLY STATEMENTS,1993-02-03,4243,Melnik,Central Bohemia,94725.0,8836.006723256412,2.87,4846.0,1993
275306,943,1993-02-03,CREDIT,CREDIT IN CASH,800.0,800.0,UNKNOWN,UNKNOWN,-999.0,1,MONTHLY STATEMENTS,1993-02-03,1137,Hl.M. Praha,Prague,1204953.0,12541.0,0.43,99107.0,1993
846309,2881,1993-02-03,CREDIT,CREDIT IN CASH,7000.0,14678.5,UNKNOWN,UNKNOWN,-999.0,70,MONTHLY STATEMENTS,1993-01-04,3483,Karvina,North Moravia,285387.0,10177.0,7.75,10108.0,1993
138712,465,1993-02-04,CREDIT,CREDIT IN CASH,700.0,700.0,UNKNOWN,UNKNOWN,-999.0,32,MONTHLY STATEMENTS,1993-02-04,559,Ceska Lipa,North Bohemia,105058.0,9272.0,3.22,4505.0,1993
1163520,3983,1993-02-04,CREDIT,CREDIT IN CASH,900.0,900.0,UNKNOWN,UNKNOWN,-999.0,67,MONTHLY STATEMENTS,1993-02-04,4803,Bruntal,North Moravia,106054.0,8110.0,6.55,3079.0,1993
2797771,9265,1993-02-04,CREDIT,CREDIT IN CASH,300.0,300.0,UNKNOWN,UNKNOWN,-999.0,1,MONTHLY STATEMENTS,1993-02-04,11409,Hl.M. Praha,Prague,1204953.0,12541.0,0.43,99107.0,1993
192366,652,1993-02-04,CREDIT,CREDIT IN CASH,2900.0,17496.0,UNKNOWN,UNKNOWN,-999.0,21,MONTHLY STATEMENTS,1993-01-05,782,Tabor,South Bohemia,103347.0,9104.0,2.07,2354.0,1993
695272,2378,1993-02-05,CREDIT,CREDIT IN CASH,30192.0,89645.7,UNKNOWN,UNKNOWN,-999.0,16,MONTHLY STATEMENTS,1993-01-01,2873,Jindrichuv Hradec,South Bohemia,93931.0,8427.0,1.54,1913.0,1993
783292,2670,1993-02-05,CREDIT,CREDIT IN CASH,24381.0,25481.0,UNKNOWN,UNKNOWN,-999.0,13,MONTHLY STATEMENTS,1993-01-27,3225,Rakovnik,Central Bohemia,53921.0,8681.475040049445,3.26,1875.0,1993
122242,411,1993-02-05,CREDIT,CREDIT IN CASH,400.0,400.0,UNKNOWN,UNKNOWN,-999.0,70,MONTHLY STATEMENTS,1993-02-05,496,Karvina,North Moravia,285387.0,10177.0,7.75,10108.0,1993
637743,2177,1993-02-05,CREDIT,COLLECTION FROM ANOTHER BANK,5123.0,11067.5,PENSION,YZ,62457513.0,62,MONTHLY STATEMENTS,1993-01-04,2636,Uherske Hradiste,South Moravia,145688.0,8544.0,1.86,2906.0,1993
330661,1127,1993-02-05,CREDIT,CREDIT IN CASH,23330.0,23930.0,UNKNOWN,UNKNOWN,-999.0,27,MONTHLY STATEMENTS,1993-01-27,1353,Plzen - Jih,West Bohemia,67298.0,8561.0,1.29,1127.0,1993
259747,890,1993-02-05,CREDIT,CREDIT IN CASH,700.0,700.0,UNKNOWN,UNKNOWN,-999.0,14,MONTHLY STATEMENTS,1993-02-05,1072,Ceske Budejovice,South Bohemia,177686.0,10045.0,1.71,6295.0,1993
566013,1926,1993-02-05,CREDIT,CREDIT IN CASH,8500.0,13721.0,UNKNOWN,UNKNOWN,-999.0,37,MONTHLY STATEMENTS,1993-01-06,2338,Litomerice,North Bohemia,114006.0,9065.0,5.39,4166.0,1993
560900,1909,1993-02-05,CREDIT,COLLECTION FROM ANOTHER BANK,3191.0,3991.0,UNKNOWN,AB,24230474.0,14,MONTHLY STATEMENTS,1993-01-12,2319,Ceske Budejovice,South Bohemia,177686.0,10045.0,1.71,6295.0,1993
110536,374,1993-02-05,CREDIT,COLLECTION FROM ANOTHER BANK,23041.0,23441.0,UNKNOWN,WX,4004806.0,38,MONTHLY STATEMENTS,1993-01-09,454,Louny,North Bohemia,85852.0,8965.0,3.795808705850958,2822.0,1993
498391,1699,1993-02-05,CREDIT,COLLECTION FROM ANOTHER BANK,5224.0,6024.0,PENSION,CD,94008880.0,53,MONTHLY STATEMENTS,1993-01-14,2064,Blansko,South Moravia,107911.0,8240.0,3.56,1903.0,1993
529774,1806,1993-02-05,CREDIT,COLLECTION FROM ANOTHER BANK,5029.0,5429.0,PENSION,UV,39912659.0,40,MONTHLY STATEMENTS,1993-01-19,2187,Teplice,North Bohemia,128118.0,9317.0,7.07,4551.550986560515,1993
224344,764,1993-02-05,CREDIT,COLLECTION FROM ANOTHER BANK,6238.0,7338.0,PENSION,UV,30560720.0,1,MONTHLY STATEMENTS,1993-01-08,914,Hl.M. Praha,Prague,1204953.0,12541.0,0.43,99107.0,1993
232962,793,1993-02-05,CREDIT,COLLECTION FROM ANOTHER BANK,3401.0,7617.2,UNKNOWN,IJ,6149286.0,47,MONTHLY STATEMENTS,1993-01-03,950,Pardubice,East Bohemia,162580.0,9538.0,4.315641630192431,5410.0,1993
286072,982,1993-02-05,CREDIT,CREDIT IN CASH,900.0,900.0,UNKNOWN,UNKNOWN,-999.0,54,MONTHLY STATEMENTS,1993-02-05,1183,Brno - Mesto,South Moravia,387570.0,9945.41831147667,1.96,18696.0,1993
851327,2902,1993-02-05,CREDIT,CREDIT IN CASH,20213.0,20413.0,UNKNOWN,UNKNOWN,-999.0,32,MONTHLY STATEMENTS,1993-01-28,3507,Ceska Lipa,North Bohemia,105058.0,9272.0,3.22,4505.0,1993
3393740,11265,1993-02-05,CREDIT,CREDIT IN CASH,7618.0,8618.0,UNKNOWN,UNKNOWN,-999.0,15,MONTHLY STATEMENTS,1993-01-14,13845,Cesky Krumlov,South Bohemia,58796.0,8699.954298434515,3.6,1879.0,1993
101388,346,1993-02-05,CREDIT,CREDIT IN CASH,19935.0,20735.0,UNKNOWN,UNKNOWN,-999.0,37,MONTHLY STATEMENTS,1993-01-11,423,Litomerice,North Bohemia,114006.0,9065.0,5.39,4166.0,1993
184681,627,1993-02-05,CREDIT,CREDIT IN CASH,600.0,600.0,UNKNOWN,UNKNOWN,-999.0,63,MONTHLY STATEMENTS,1993-02-05,754,Vyskov,South Moravia,86513.0,8288.0,4.52,1460.0,1993
336633,1144,1993-02-06,CREDIT,COLLECTION FROM ANOTHER BANK,3375.0,3575.0,UNKNOWN,GH,1589578.0,59,MONTHLY STATEMENTS,1993-01-28,1375,Kromeriz,South Moravia,108871.0,8444.0,3.47,2305.0,1993
119437,401,1993-02-06,CREDIT,CREDIT IN CASH,12817.0,13117.0,UNKNOWN,UNKNOWN,-999.0,32,MONTHLY STATEMENTS,1993-01-18,485,Ceska Lipa,North Bohemia,105058.0,9272.0,3.22,4505.0,1993
1157039,3960,1993-02-06,CREDIT,CREDIT IN CASH,500.0,500.0,UNKNOWN,UNKNOWN,-999.0,64,MONTHLY STATEMENTS,1993-02-06,4777,Zlin,South Moravia,197099.0,9624.0,4.78378482932121,4265.0,1993
1100775,3760,1993-02-06,CREDIT,CREDIT IN CASH,38645.0,50459.2,UNKNOWN,UNKNOWN,-999.0,44,MONTHLY STATEMENTS,1993-01-13,4536,Chrudim,East Bohemia,105606.0,8254.0,3.76,2325.0,1993
